	B01	B02	B03	B04	B05	B06	B07	B08	B09	B10	B11	B12	B13	B14	B15	B16	B18	B19	B20	B21	B22	B23	B24	B25	D01	D02	D03	D04	D05	D07	D08	D09	D10	D11	D12	D13	D14	D15	D16	D17	D18	D19	D20	D22	D23	E01	E02	E03	E04	E05	E06	E07	E08	E09	E10	E11	E12	E13	E14	E15	E16	E17	E18	E19	E20	E21	E22	E23	E24	E25	F01	F02	F03	F04	F05	F06	H2_1	H2_2	H2_3	H2_4	H2_5	H2_6	I1_1	I1_2	I1_3	I1_4	I1_5	I1_6	N01	N02	N03	N04	N05	N06	N07	N08	N09	N10	N11	N12	N13	N14	N15	N16	N18	N19	N20
I1_3	0.8953518566606077	0.9009348221241236	0.9056089327447416	0.891326928070631	0.8865229810438847	0.8631524279407946	0.8430277849909115	0.850298623734095	0.8051155544014542	0.7899246948844456	0.7903142041028305	0.7342248766554141	0.6484030122046222	0.6821604777979745	0.6238639314463775	0.608673071929369	0.6516489223578291	0.6733316021812517	0.6800830952999221	0.7150090885484289	0.7116333419890938	0.7756426902103349	0.886652817450013	0.9001558036873539	0.9036613866528175	0.896001038691249	0.9011944949363802	0.8870423266683978	0.8844455985458323	0.8466632043625032	0.8203064139184627	0.8552324071669696	0.8114775383017399	0.808750973773046	0.8003116073747079	0.7851207478576993	0.7626590495975072	0.8403012204622176	0.7379901324331343	0.6271098415995845	0.6941054271617761	0.6634640353155025	0.673980784211893	0.6802129317060503	0.7730459620877694	0.9021033497792781	0.8975590755647883	0.9005453129057388	0.9037912230589458	0.8687353934043106	0.8692547390288237	0.8610750454427422	0.8153726304855882	0.8161516489223578	0.8001817709685796	0.7392884964944171	0.73227733056349	0.7151389249545572	0.6822903142041028	0.6872240976369774	0.6973513373149831	0.6529472864191119	0.6934562451311348	0.730849130096079	0.7054011944949364	0.7708387431835887	0.8663983380940016	0.8758763957413659	0.8393923656193196	0.8223837964165152	0.8900285640093483	0.8270579070371332	0.6985198649701376	0.7125421968319917	0.8317320176577513	0.923526356790444	0.8654894832511036	0.7940794598805505	0.6563230329784472	0.6295767333160218	0.8095299922098156	0.8625032459101533	0.87782394183329	0.7376006232147494	0.0	0.5712801869644248	0.7198130355751753	0.7609711763178395	0.9000259672812256	0.9065177875876396	0.9021033497792781	0.8934043105686834	0.8839262529213191	0.8427681121786549	0.8270579070371332	0.8299143079719553	0.7247468190080498	0.697740846533368	0.6672292910932225	0.7221500908854843	0.7608413399117112	0.8357569462477279	0.7713580888081017	0.7995325889379382	0.7913528953518567	0.7908335497273435	0.7969358608153726
I1_4	0.9140482991430797	0.9250843936639834	0.9302778499091146	0.9298883406907297	0.9282004674110621	0.9152168267982342	0.9010646585302519	0.9089846793040769	0.8854842897948585	0.869384575434952	0.8826278888600364	0.8305634900025968	0.7787587639574136	0.8175798493897689	0.7048818488704233	0.6837185146715139	0.6580109062581148	0.6587899246948844	0.669306673591275	0.6599584523500389	0.6537263048558816	0.6595689431316542	0.8042066995585562	0.8210854323552325	0.930537522721371	0.9298883406907297	0.9335237600623215	0.9239158660088289	0.9293689950662166	0.9172942092962867	0.8967800571280187	0.9183329005453129	0.9022331861854064	0.8965203843157621	0.899766294468969	0.878732796676188	0.8626330823162814	0.8989872760321994	0.8239418332900545	0.7403271877434433	0.7373409504024928	0.7102051415216827	0.6922877174759803	0.5880290833549727	0.7152687613606855	0.92910932225396	0.9292391586600883	0.9315762139703972	0.9344326149052194	0.9187224097636978	0.9185925733575695	0.9223578291352895	0.888989872760322	0.8961308750973773	0.8909374188522462	0.8387431835886783	0.8478317320176577	0.8191378862633082	0.8039470267462997	0.7453908075824461	0.7150090885484289	0.7218904180732277	0.6877434432614905	0.6621656712542197	0.6719034017138406	0.6798234224876656	0.7586341210075305	0.7784990911451571	0.7344845494676707	0.725785510257076	0.9326149052194235	0.9093741885224617	0.7969358608153726	0.7076084133991171	0.7253960010386913	0.8299143079719553	0.9146974811737211	0.8892495455725785	0.7721371072448715	0.5776421708647105	0.7008569202804467	0.7746039989613087	0.9192417553882108	0.8549727343547131	0.5712801869644248	0.0	0.5370033757465593	0.6545053232926512	0.9298883406907297	0.9339132692807063	0.9317060503765255	0.9341729420929629	0.9306673591274993	0.9158660088288756	0.9061282783692547	0.9153466632043625	0.8223837964165152	0.7291612568164113	0.6855362243573098	0.7260451830693326	0.7137107244871462	0.7765515450532329	0.7111139963645806	0.7085172682420151	0.6837185146715139	0.6942352635679044	0.7074785769929889
I1_5	0.9137886263308231	0.9243053752272137	0.92910932225396	0.9297585042846014	0.9241755388210854	0.9148273175798494	0.9052194235263568	0.9097636977408465	0.905349259932485	0.8908075824461179	0.9043105686834588	0.8622435730978967	0.841859257335757	0.8553622435730979	0.7695403791223059	0.7646065956894313	0.7304596208776941	0.6972215009088548	0.6916385354453388	0.6873539340431057	0.6680083095299922	0.5991950142820047	0.6864450792002077	0.6978706829394963	0.9288496494417035	0.9271617761620359	0.9336535964684497	0.9213191378862633	0.9248247208517268	0.9171643728901584	0.9061282783692547	0.9198909374188522	0.9166450272656453	0.9089846793040769	0.9172942092962867	0.8954816930667359	0.8911970916645027	0.9233965203843157	0.8795118151129576	0.8122565567385095	0.7938197870682939	0.7752531809919502	0.7642170864710465	0.6458062840820566	0.7296806024409245	0.9283303038171904	0.9289794858478317	0.9318358867826538	0.9328745780316801	0.9143079719553363	0.919761101012724	0.9171643728901584	0.8944430018177096	0.9070371332121527	0.9005453129057388	0.87405868605557	0.8854842897948585	0.874967540898468	0.8648403012204622	0.8112178654894833	0.7688911970916645	0.7812256556738509	0.7387691508699039	0.694494936380161	0.7063100493378344	0.6607374707868087	0.6121786548948325	0.62594131394443	0.5920540119449493	0.5898467930407686	0.9263827577252661	0.9074266424305375	0.8643209555959491	0.7744741625551804	0.6387951181511295	0.7072189041807323	0.9170345364840301	0.89366398338094	0.8251103609452091	0.6345105167488964	0.5636198390028564	0.6134770189561153	0.916515190859517	0.8721111399636458	0.7198130355751753	0.5370033757465593	0.0	0.4397559075564788	0.9293689950662166	0.9322253960010387	0.9282004674110621	0.9288496494417035	0.9249545572578551	0.9101532069592314	0.9140482991430797	0.9124902622695403	0.8483510776421709	0.795247987535705	0.7352635679044404	0.7461698260192158	0.7039729940275253	0.7248766554141781	0.6790444040508958	0.5851726824201506	0.6108802908335498	0.6142560373928849	0.5611529472864191
I1_6	0.9035315502466892	0.9019735133731498	0.9037912230589458	0.9049597507141003	0.9021033497792781	0.8934043105686834	0.8845754349519606	0.8849649441703453	0.8949623474422228	0.8732796676188003	0.8918462736951441	0.8596468449753311	0.8621137366917684	0.8648403012204622	0.7879771487925215	0.7827836925473903	0.773305634900026	0.7270838743183589	0.7312386393144638	0.7259153466632043	0.7048818488704233	0.6332121526876137	0.6516489223578291	0.66138665281745	0.9054790963386133	0.9028823682160477	0.9075564788366658	0.9011944949363802	0.9009348221241236	0.904829914307972	0.8839262529213191	0.8944430018177096	0.9136587899246948	0.9065177875876396	0.906258114775383	0.8823682160477798	0.866138665281745	0.930018177096858	0.8949623474422228	0.8374448195273955	0.8326408725006492	0.7977148792521424	0.7975850428460141	0.685146715138925	0.7738249805245391	0.9044404050895871	0.904829914307972	0.9067774603998962	0.9065177875876396	0.8954816930667359	0.8979485847831732	0.8985977668138146	0.8852246169826019	0.9011944949363802	0.8917164372890158	0.8876915086990392	0.9058686055569982	0.8932744741625552	0.8835367437029343	0.8412100753051156	0.7890158400415477	0.8079719553362763	0.7694105427161776	0.7478576992988835	0.7446117891456765	0.6652817450012983	0.5885484289794859	0.5993248506881329	0.5569981822903142	0.5971176317839523	0.9079459880550507	0.899246948844456	0.8985977668138146	0.8230329784471566	0.652038431576214	0.6725525837444819	0.8928849649441704	0.878732796676188	0.8490002596728122	0.6952739548169307	0.5458322513632823	0.5762139703972994	0.8930148013502986	0.8618540638795118	0.7609711763178395	0.6545053232926512	0.4397559075564788	0.0	0.9045702414957154	0.9057387691508699	0.9045702414957154	0.9045702414957154	0.901584004154765	0.8980784211893015	0.8984679304076864	0.8893793819787068	0.8714619579330044	0.8318618540638795	0.7639574136587899	0.7794079459880551	0.7205920540119449	0.7251363282264347	0.6893014801350299	0.5505063619839002	0.6242534406647624	0.6246429498831473	0.5372630485588159
N01	0.5312905738769151	0.3062840820566087	0.36055569981822905	0.43248506881329524	0.5297325370033757	0.6223058945728382	0.66515190859517	0.7287717475980264	0.8617242274733835	0.8301739807842119	0.8534146974811737	0.9023630225915347	0.9226175019475461	0.8980784211893015	0.8893793819787068	0.8766554141781355	0.9169047000779018	0.8422487665541418	0.9002856400934822	0.9553362762918722	0.9196312646065957	0.9549467670734874	0.9836406128278369	0.9875357050116853	0.36419111918982083	0.4035315502466892	0.4713061542456505	0.555959491041288	0.5929628667878473	0.8412100753051156	0.738379641651519	0.6359387172163075	0.8756167229291093	0.8972994027525318	0.8776941054271618	0.7973253700337575	0.8464035315502467	0.9149571539859777	0.9294988314723448	0.9248247208517268	0.92910932225396	0.917424045702415	0.9330044144378083	0.9313165411581408	0.961308750973773	0.3235523240716697	0.30537522721371074	0.3795118151129577	0.47455206439885744	0.5738769150869903	0.579330044144378	0.67346143858738	0.8064139184627369	0.8682160477797974	0.8644507920020774	0.8771747598026487	0.9500129836406128	0.9558556219163854	0.9471565827057907	0.9492339652038432	0.9127499350817969	0.9207997922617502	0.9057387691508699	0.9391067255258374	0.908075824461179	0.8692547390288237	0.9739028823682161	0.9752012464294988	0.9614385873799013	0.9378083614645547	0.3792521423007011	0.7555180472604518	0.9246948844455986	0.9072968060244092	0.9497533108283562	0.9614385873799013	0.4631264606595689	0.7912230589457284	0.9154764996104908	0.9428719813035575	0.9764996104907816	0.98415995845235	0.4310568683458842	0.8264087250064919	0.9000259672812256	0.9298883406907297	0.9293689950662166	0.9045702414957154	0.0	0.2857699298883407	0.35380420669955853	0.5074006751493119	0.6280186964424824	0.7692807063100493	0.804596208776941	0.8048558815891976	0.88989872760322	0.9411841080238899	0.9005453129057388	0.7731757984938977	0.7289015840041547	0.9687094261230849	0.8543235523240716	0.908075824461179	0.9587120228512075	0.9463775642690211	0.9136587899246948
N02	0.6015320695923136	0.3108283562710984	0.31719034017138403	0.3863931446377564	0.47052713580888084	0.5990651778758764	0.6604777979745521	0.7205920540119449	0.8658789924694884	0.8284861075045443	0.8538042066995586	0.9045702414957154	0.9279407945988055	0.9026226954037913	0.8983380940015581	0.8813295247987536	0.9233965203843157	0.8438068034276811	0.9108023889898728	0.9597507141002337	0.9228771747598027	0.962217605816671	0.9870163593871721	0.9903921059465074	0.3173201765775123	0.363801609971436	0.40612827836925475	0.4970137626590496	0.5693326408725007	0.8430277849909115	0.7386393144637756	0.627759023630226	0.8793819787068294	0.8924954557257855	0.8800311607374708	0.8074526097117631	0.8515969877953778	0.9152168267982342	0.9310568683458842	0.9306673591274993	0.9336535964684497	0.9204102830433654	0.9376785250584264	0.9349519605297325	0.9619579330044145	0.3770449233965204	0.2844715658270579	0.3242015061023111	0.4093741885224617	0.5497273435471306	0.569981822903142	0.6715138924954557	0.8096598286159439	0.8683458841859257	0.866138665281745	0.881069851986497	0.9511815112957673	0.9602700597247468	0.9514411841080239	0.9540379122305894	0.9195014282004674	0.9252142300701116	0.9076863152427941	0.9445598545832251	0.9113217346143859	0.8762659049597508	0.9772786289275512	0.9787068293949623	0.9632562970656973	0.9431316541158141	0.34185925733575695	0.7578551025707608	0.9288496494417035	0.9117112438327707	0.9491041287977149	0.9626071150350558	0.4124902622695404	0.7886263308231628	0.9192417553882108	0.9484549467670735	0.9802648662685017	0.9870163593871721	0.403921059465074	0.8299143079719553	0.9065177875876396	0.9339132692807063	0.9322253960010387	0.9057387691508699	0.2857699298883407	0.0	0.2990132433134251	0.45273954816930667	0.5885484289794859	0.7679823422487666	0.8013502986237341	0.8060244092443521	0.8901584004154764	0.9484549467670735	0.9059984419631265	0.7945988055050636	0.7501947546091924	0.9741625551804726	0.8636717735653077	0.9108023889898728	0.9642949883147235	0.9485847831732017	0.9183329005453129
N03	0.6471046481433393	0.3474422227992729	0.27395481693066737	0.2799272916125682	0.3753570501168528	0.50376525577772	0.6220462217605817	0.688392625292132	0.8584783173201765	0.8092703193975591	0.8430277849909115	0.8944430018177096	0.9207997922617502	0.8871721630745261	0.8869124902622696	0.877304596208777	0.9236561931965723	0.8367956374967541	0.9079459880550507	0.9587120228512075	0.924435211633342	0.9605297325370034	0.9858478317320176	0.9903921059465074	0.31407426642430536	0.2995325889379382	0.32316281485328485	0.42391586600882886	0.4826019215788107	0.8251103609452091	0.7143599065177876	0.5706310049337834	0.8758763957413659	0.8867826538561413	0.866138665281745	0.7875876395741366	0.8364061282783692	0.9158660088288756	0.921189301480135	0.9227473383536744	0.9352116333419891	0.9169047000779018	0.9385873799013243	0.9344326149052194	0.9632562970656973	0.44157361724227473	0.3175798493897689	0.290573876915087	0.3216047779797455	0.46182809659828616	0.48857439626071153	0.6255518047260452	0.7970656972215009	0.850298623734095	0.8490002596728122	0.8706829394962348	0.9439106725525838	0.9526097117631784	0.9462477278628928	0.9457283822383796	0.9210594650740067	0.9130096078940535	0.9110620618021293	0.9428719813035575	0.910932225396001	0.8737990132433134	0.9772786289275512	0.9789665022072189	0.9652038431576214	0.9436509997403272	0.3205660867307193	0.7400675149311867	0.9228771747598027	0.9100233705531031	0.9501428200467411	0.9635159698779537	0.3669176837185147	0.7640872500649182	0.9128797714879252	0.9480654375486887	0.981822903142041	0.9876655414178136	0.29511815112957673	0.8155024668917165	0.9021033497792781	0.9317060503765255	0.9282004674110621	0.9045702414957154	0.35380420669955853	0.2990132433134251	0.0	0.3576992988834069	0.5136328226434692	0.742534406647624	0.7949883147234484	0.7936899506621656	0.8809400155803687	0.94871461957933	0.9050895871202285	0.8030381719034018	0.7543495196052973	0.9744222279927292	0.8597766813814594	0.9017138405608933	0.9620877694105427	0.9480654375486887	0.9128797714879252
N04	0.7470786808621137	0.5096078940534926	0.39755907556478837	0.3676967021552843	0.3173201765775123	0.3940534925993249	0.5703713321215269	0.6167229291093222	0.8121267203323812	0.7646065956894313	0.7908335497273435	0.8545832251363282	0.8844455985458323	0.8600363541937159	0.8796416515190859	0.8775642690210335	0.9226175019475461	0.8293949623474423	0.9114515710205141	0.9597507141002337	0.926772266943651	0.9655933523760062	0.9868865229810438	0.9914307971955336	0.43897688911970917	0.3849649441703454	0.34783173201765777	0.3347182549987016	0.39093741885224614	0.7453908075824461	0.6585302518826279	0.5042846014022332	0.8168008309529993	0.8264087250064919	0.8221241236042587	0.7507141002337056	0.7882368216047779	0.9111918982082576	0.8940534925993249	0.9056089327447416	0.9263827577252661	0.9115814074266424	0.9381978706829395	0.9385873799013243	0.9655933523760062	0.5768631524279408	0.4713061542456505	0.41586600882887564	0.3536743702934303	0.3793819787068294	0.411841080238899	0.5233705531030901	0.7218904180732277	0.7935601142560373	0.7807063100493379	0.8144637756426902	0.9059984419631265	0.9153466632043625	0.9149571539859777	0.9349519605297325	0.915086990392106	0.9018436769670215	0.905349259932485	0.9463775642690211	0.9124902622695403	0.8765255777720072	0.9793560114256037	0.9783173201765775	0.965463515969878	0.9443001817709685	0.39652038431576214	0.6589197611010127	0.8861334718254998	0.9119709166450273	0.953778239418333	0.9652038431576214	0.343287457803168	0.6903401713840561	0.8827577252661646	0.9435211633341989	0.9809140482991431	0.987405868605557	0.33835367437029346	0.7564269021033497	0.8934043105686834	0.9341729420929629	0.9288496494417035	0.9045702414957154	0.5074006751493119	0.45273954816930667	0.3576992988834069	0.0	0.38704232666839783	0.6703453648403013	0.7300701116593092	0.7209815632303298	0.8439366398338094	0.9427421448974292	0.9039210594650741	0.8258893793819787	0.7964165151908595	0.9735133731498312	0.8701635938717216	0.9021033497792781	0.9594910412879771	0.9488444559854583	0.9131394443001818
N05	0.8249805245390808	0.6060763438068034	0.5272656452869384	0.481822903142041	0.38210854323552323	0.40080498571799533	0.542456504803947	0.5646585302518826	0.7729161256816411	0.71267203323812	0.7473383536743703	0.8454946767073488	0.8780836146455466	0.8501687873279667	0.8732796676188003	0.8750973773045962	0.9205401194494937	0.8347182549987017	0.9092443521163334	0.9555959491041288	0.9279407945988055	0.9594910412879771	0.9845494676707349	0.9910412879771487	0.5601142560373928	0.5007790184367696	0.4646844975331083	0.3902882368216048	0.43495196052973256	0.6874837704492339	0.6107504544274215	0.49285899766294466	0.7983640612827837	0.7974552064398858	0.7983640612827837	0.7405868605556998	0.7698000519345625	0.9044404050895871	0.8849649441703453	0.892235782913529	0.9189820825759543	0.9076863152427941	0.9341729420929629	0.9350817969358608	0.9624772786289275	0.6825499870163594	0.5888081017917424	0.5437548688652298	0.4713061542456505	0.4254739028823682	0.42936899506621656	0.4903921059465074	0.6806024409244352	0.7404570241495715	0.7327966761880031	0.796156842378603	0.8983380940015581	0.9037912230589458	0.8984679304076864	0.9257335756946248	0.9101532069592314	0.8918462736951441	0.9044404050895871	0.9462477278628928	0.9084653336795637	0.8806803427681121	0.9750714100233705	0.9753310828356271	0.9639054790963386	0.9455985458322513	0.49233965203843155	0.6124383277070891	0.8795118151129576	0.9089846793040769	0.9491041287977149	0.9641651519085952	0.40911451571020513	0.6516489223578291	0.8561412620098676	0.9410542716177617	0.979485847831732	0.9867566865749156	0.45196052973253703	0.7251363282264347	0.8839262529213191	0.9306673591274993	0.9249545572578551	0.901584004154765	0.6280186964424824	0.5885484289794859	0.5136328226434692	0.38704232666839783	0.0	0.6225655673850948	0.6665801090625811	0.6986497013762659	0.8149831212672033	0.9340431056868346	0.8991171124383277	0.850298623734095	0.82653856141262	0.9728641911191899	0.8762659049597508	0.899246948844456	0.9593612048818488	0.9463775642690211	0.9139184627369514
N06	0.8556219163853545	0.7701895611529472	0.7620098675668657	0.7368216047779798	0.67346143858738	0.5967281225655674	0.5945209036613867	0.5782913528953518	0.6935860815372631	0.6364580628408205	0.6725525837444819	0.78732796676188	0.8229031420410283	0.8064139184627369	0.8454946767073488	0.8532848610750454	0.9021033497792781	0.841859257335757	0.9071669696182809	0.9415736172422747	0.9240457024149572	0.9559854583225136	0.9796156842378603	0.9833809400155804	0.7729161256816411	0.7191638535445339	0.7246169826019215	0.6550246689171644	0.6355492079979226	0.5612827836925474	0.557387691508699	0.6001038691249027	0.6916385354453388	0.6685276551545053	0.6911191898208258	0.679563749675409	0.6930667359127499	0.8786029602700597	0.8384835107764217	0.8487405868605556	0.8850947805764736	0.8811996883926253	0.9102830433653597	0.9224876655414178	0.9548169306673592	0.7827836925473903	0.7609711763178395	0.7421448974292392	0.7343547130615424	0.6285380420669956	0.6036094520903661	0.5346663204362503	0.6139963645806285	0.6317839522202026	0.6206180212931706	0.7168267982342249	0.8222539600103869	0.8234224876655414	0.8196572318878214	0.8779537782394183	0.8873019994806544	0.8566606076343807	0.8911970916645027	0.9280706310049338	0.9023630225915347	0.8783432874578032	0.9685795897169567	0.9683199169047001	0.9592313684757205	0.9410542716177617	0.7202025447935602	0.5137626590495975	0.7991430797195533	0.8971695663464035	0.948195273954817	0.9671513892495456	0.6461957933004414	0.5651778758763958	0.7956374967540899	0.915086990392106	0.9735133731498312	0.978576992988834	0.6885224616982601	0.6139963645806285	0.8427681121786549	0.9158660088288756	0.9101532069592314	0.8980784211893015	0.7692807063100493	0.7679823422487666	0.742534406647624	0.6703453648403013	0.6225655673850948	0.0	0.5107764217086471	0.5525837444819527	0.737860296027006	0.8947026746299662	0.8682160477797974	0.8606855362243573	0.853544533887302	0.9653336795637497	0.8826278888600364	0.9000259672812256	0.9404050895871202	0.9359906517787587	0.9123604258634121
N07	0.855881589197611	0.7955076603479616	0.8077122825240197	0.777979745520644	0.729031420410283	0.670734874058686	0.65762139703973	0.6606076343806804	0.6435990651778759	0.6304855881589198	0.6263308231628149	0.7524019735133731	0.8034276811217865	0.7842118930148013	0.8293949623474423	0.8401713840560894	0.8926252921319138	0.8538042066995586	0.8884705271358089	0.9248247208517268	0.9136587899246948	0.9485847831732017	0.979485847831732	0.9828615943910672	0.8070631004933784	0.7612308491300961	0.7778499091145157	0.7128018696442483	0.6764476759283303	0.5782913528953518	0.5521942352635679	0.6471046481433393	0.6330823162814854	0.6263308231628149	0.6403531550246689	0.6526876136068553	0.6598286159439106	0.866138665281745	0.8209555959491042	0.8340690729680602	0.8732796676188003	0.8701635938717216	0.8930148013502986	0.904829914307972	0.9379381978706829	0.8091404829914308	0.7995325889379382	0.7894053492599324	0.7730459620877694	0.670215528434173	0.6830693326408726	0.6130875097377304	0.596987795377824	0.5955595949104129	0.5649182030641392	0.6755388210854324	0.7790184367696702	0.795247987535705	0.8053752272137107	0.8538042066995586	0.8737990132433134	0.8397818748377045	0.8791223058945729	0.9111918982082576	0.8900285640093483	0.8819787068293949	0.9623474422227992	0.9562451311347702	0.9504024928589977	0.9437808361464555	0.7613606855362244	0.5510257076084134	0.7698000519345625	0.8876915086990392	0.9381978706829395	0.9659828615943911	0.6895611529472864	0.5538821085432355	0.7508439366398338	0.8937938197870683	0.9705271358088808	0.9763697740846533	0.7312386393144638	0.591404829914308	0.8270579070371332	0.9061282783692547	0.9140482991430797	0.8984679304076864	0.804596208776941	0.8013502986237341	0.7949883147234484	0.7300701116593092	0.6665801090625811	0.5107764217086471	0.0	0.5338873019994806	0.6665801090625811	0.8639314463775642	0.8336795637496754	0.8257595429758504	0.8275772526616463	0.945468709426123	0.8670475201246429	0.9011944949363802	0.9383277070890678	0.9311867047520125	0.8976889119709166
N08	0.8726304855881589	0.8113477018956116	0.8103090106465853	0.7916125681641132	0.7364320955595949	0.6768371851467151	0.6859257335756946	0.6658010906258115	0.6887821345105167	0.6246429498831473	0.6467151389249546	0.7664243053752272	0.807842118930148	0.7744741625551804	0.8358867826538562	0.8505582965463516	0.9097636977408465	0.8521163334198909	0.8970397299402753	0.939366398338094	0.9144378083614646	0.9520903661386653	0.9787068293949623	0.9842897948584783	0.8151129576733316	0.77148792521423	0.7834328745780317	0.7131913788626331	0.6989093741885225	0.6050376525577772	0.6046481433393923	0.6616463256297066	0.6643728901584004	0.6171124383277071	0.6391846273695144	0.6777460399896131	0.6511295767333161	0.8682160477797974	0.8208257595429759	0.8384835107764217	0.874967540898468	0.8700337574655933	0.9061282783692547	0.9152168267982342	0.9527395481693067	0.8143339392365619	0.7964165151908595	0.7875876395741366	0.7820046741106206	0.6855362243573098	0.6839781874837705	0.6486626850168787	0.6598286159439106	0.6352895351856661	0.5947805764736432	0.6743702934302779	0.7865489483251104	0.7934302778499092	0.8036873539340431	0.8666580109062582	0.8826278888600364	0.8449753310828356	0.896909893534147	0.9245650480394703	0.8958712022851207	0.881069851986497	0.9650740067514931	0.9659828615943911	0.9561152947286419	0.9388470527135809	0.7731757984938977	0.5986756686574916	0.8019994806543755	0.8945728382238379	0.947286419111919	0.9648143339392365	0.6999480654375487	0.5782913528953518	0.7544793560114256	0.9102830433653597	0.9676707348740586	0.976239937678525	0.7513632822643469	0.5955595949104129	0.8299143079719553	0.9153466632043625	0.9124902622695403	0.8893793819787068	0.8048558815891976	0.8060244092443521	0.7936899506621656	0.7209815632303298	0.6986497013762659	0.5525837444819527	0.5338873019994806	0.0	0.6911191898208258	0.874967540898468	0.8574396260711503	0.8696442482472085	0.8589976629446897	0.954297585042846	0.8852246169826019	0.8978187483770449	0.933783432874578	0.9307971955336276	0.9114515710205141
N09	0.9050895871202285	0.8943131654115815	0.892235782913529	0.8786029602700597	0.8400415476499611	0.8016099714359907	0.7782394183329006	0.7874578031680083	0.7374707868086211	0.7202025447935602	0.7048818488704233	0.7051415216826799	0.6911191898208258	0.6934562451311348	0.7481173721111399	0.7626590495975072	0.7921319137886264	0.8014801350298624	0.8057647364320956	0.8231628148532849	0.841859257335757	0.8784731238639314	0.9405349259932485	0.9506621656712542	0.8917164372890158	0.8667878473123863	0.8788626330823163	0.83484809140483	0.807322773305635	0.7520124642949884	0.7335756946247728	0.7833030381719034	0.7137107244871462	0.6948844455985458	0.7120228512074785	0.7216307452609712	0.7086471046481433	0.8419890937418852	0.7350038950921839	0.7364320955595949	0.7935601142560373	0.7794079459880551	0.8029083354972735	0.815762139703973	0.8667878473123863	0.8970397299402753	0.8883406907296806	0.8766554141781355	0.8761360685536225	0.8099195014282005	0.8103090106465853	0.7834328745780317	0.7338353674370294	0.744871461957933	0.6974811737211114	0.6325629706569722	0.6711243832770709	0.6681381459361205	0.6742404570241496	0.7189041807322774	0.7659049597507142	0.6913788626330823	0.7938197870682939	0.8096598286159439	0.7913528953518567	0.8249805245390808	0.9178135549207997	0.9169047000779018	0.8927551285380421	0.8841859257335757	0.8618540638795118	0.7041028304336536	0.6903401713840561	0.7853804206699558	0.8602960270059725	0.9259932485068814	0.8109581926772267	0.7033238119968839	0.6786548948325111	0.8013502986237341	0.9271617761620359	0.950532329265126	0.8478317320176577	0.6821604777979745	0.7247468190080498	0.8223837964165152	0.8483510776421709	0.8714619579330044	0.88989872760322	0.8901584004154764	0.8809400155803687	0.8439366398338094	0.8149831212672033	0.737860296027006	0.6665801090625811	0.6911191898208258	0.0	0.6941054271617761	0.6685276551545053	0.7427940794598805	0.7934302778499092	0.8582186445079201	0.8327707089067775	0.8578291352895352	0.8505582965463516	0.8323811996883926	0.8439366398338094
N10	0.9320955595949104	0.9409244352116334	0.9491041287977149	0.9465074006751493	0.9367696702155285	0.9163853544533888	0.8974292391586601	0.9079459880550507	0.8339392365619319	0.8615943910672552	0.8431576213970398	0.807322773305635	0.7522721371072448	0.7964165151908595	0.7431835886782654	0.7422747338353675	0.7255258374448196	0.7678525058426383	0.7603219942871982	0.7312386393144638	0.7505842638275773	0.8029083354972735	0.8944430018177096	0.9083354972734354	0.9497533108283562	0.9463775642690211	0.9502726564528694	0.9413139444300181	0.932355232407167	0.8982082575954298	0.8901584004154764	0.915086990392106	0.8415995845235004	0.8625032459101533	0.8527655154505324	0.8464035315502467	0.8410802388989873	0.884315762139704	0.7948584783173201	0.743443261490522	0.7722669436509998	0.7427940794598805	0.7277330563490002	0.7566865749156063	0.8384835107764217	0.9457283822383796	0.9445598545832251	0.9501428200467411	0.9502726564528694	0.9214489742923916	0.9262529213191378	0.9128797714879252	0.8673071929368995	0.8813295247987536	0.8539340431056869	0.7958971695663464	0.7760321994287198	0.7464294988314724	0.7582446117891457	0.727603219942872	0.7278628927551285	0.7181251622955077	0.7526616463256297	0.731368475720592	0.7405868605556998	0.7820046741106206	0.8548428979485848	0.8636717735653077	0.8477018956115294	0.8492599324850688	0.9441703453648403	0.8780836146455466	0.7482472085172682	0.7520124642949884	0.8153726304855882	0.9239158660088289	0.9213191378862633	0.8604258634121007	0.7469488444559854	0.7268242015061023	0.8689950662165671	0.9032718774344326	0.9301480135029863	0.8415995845235004	0.697740846533368	0.7291612568164113	0.795247987535705	0.8318618540638795	0.9411841080238899	0.9484549467670735	0.94871461957933	0.9427421448974292	0.9340431056868346	0.8947026746299662	0.8639314463775642	0.874967540898468	0.6941054271617761	0.0	0.4816930667359127	0.603090106465853	0.7391586600882888	0.7846014022331862	0.773305634900026	0.8186185406387951	0.7731757984938977	0.7796676188003117	0.8105686834588418
