Source,Target,Type,Id,Label,timeset,Weight,att1
68,415,Undirected,665,+,,0.731845,+
69,87,Undirected,666,+,,0.757198,+
69,137,Undirected,667,+,,0.781508,+
69,152,Undirected,668,+,,0.934573,+
69,196,Undirected,669,+,,0.842782,+
69,223,Undirected,670,+,,0.720089,+
69,240,Undirected,671,+,,0.851266,+
69,251,Undirected,672,+,,0.917646,+
69,335,Undirected,673,+,,0.998494,+
69,368,Undirected,674,+,,0.742222,+
69,463,Undirected,675,+,,0.749212,+
70,307,Undirected,676,+,,0.764095,+
71,219,Undirected,677,+,,0.766334,+
72,75,Undirected,678,+,,0.765112,+
72,114,Undirected,679,+,,0.821159,+
72,155,Undirected,680,+,,0.896945,+
72,163,Undirected,681,+,,0.831888,+
72,168,Undirected,682,+,,0.793897,+
72,183,Undirected,683,+,,0.724976,+
72,200,Undirected,684,+,,0.779476,+
72,219,Undirected,685,+,,0.731498,+
72,239,Undirected,686,+,,0.862723,+
72,243,Undirected,687,+,,0.823017,+
72,265,Undirected,688,+,,0.861661,+
72,268,Undirected,689,+,,0.919656,+
72,271,Undirected,690,+,,0.899448,+
72,276,Undirected,691,+,,0.828166,+
72,281,Undirected,692,+,,0.723906,+
72,289,Undirected,693,+,,0.828413,+
72,297,Undirected,694,+,,0.758758,+
72,318,Undirected,695,+,,0.778238,+
72,326,Undirected,696,+,,0.750831,+
72,330,Undirected,697,+,,0.805552,+
72,381,Undirected,698,+,,0.809099,+
72,389,Undirected,699,+,,0.769653,+
72,404,Undirected,700,+,,0.775737,+
72,418,Undirected,701,+,,0.742064,+
72,429,Undirected,702,+,,0.789384,+
72,437,Undirected,703,+,,0.764324,+
72,439,Undirected,704,+,,0.800702,+
72,461,Undirected,705,+,,0.798184,+
72,468,Undirected,706,+,,0.739962,+
72,471,Undirected,707,+,,0.731743,+
73,286,Undirected,708,+,,0.772032,+
74,246,Undirected,709,+,,0.721483,+
74,419,Undirected,710,+,,0.726641,+
75,163,Undirected,711,+,,0.778518,+
75,200,Undirected,712,+,,0.739766,+
75,239,Undirected,713,+,,0.734925,+
75,271,Undirected,714,+,,0.730032,+
75,276,Undirected,715,+,,0.83892,+
75,429,Undirected,716,+,,0.793047,+
75,471,Undirected,717,+,,0.775844,+
76,140,Undirected,718,+,,0.732464,+
76,141,Undirected,719,+,,0.786687,+
76,146,Undirected,720,+,,0.811545,+
76,201,Undirected,721,+,,0.743899,+
76,206,Undirected,722,+,,0.750236,+
76,217,Undirected,723,+,,0.736201,+
76,221,Undirected,724,+,,0.752271,+
76,295,Undirected,725,+,,0.805865,+
76,332,Undirected,726,+,,0.80867,+
76,339,Undirected,727,+,,0.8194,+
76,344,Undirected,728,+,,0.798729,+
76,356,Undirected,729,+,,0.724388,+
76,361,Undirected,730,+,,0.85074,+
76,370,Undirected,731,+,,0.830764,+
76,371,Undirected,732,+,,0.723445,+
76,390,Undirected,733,+,,0.743727,+
76,401,Undirected,734,+,,0.732579,+
76,403,Undirected,735,+,,0.828711,+
76,405,Undirected,736,+,,0.826213,+
76,431,Undirected,737,+,,0.783599,+
76,451,Undirected,738,+,,0.753946,+
76,455,Undirected,739,+,,0.898758,+
77,142,Undirected,740,+,,0.734569,+
77,252,Undirected,741,+,,0.759014,+
77,315,Undirected,742,+,,0.724702,+
77,379,Undirected,743,+,,0.75877,+
77,393,Undirected,744,+,,0.762473,+
78,92,Undirected,745,+,,0.740277,+
78,99,Undirected,746,+,,0.721383,+
78,138,Undirected,747,+,,0.743507,+
78,139,Undirected,748,+,,0.736566,+
78,149,Undirected,749,+,,0.749344,+
78,156,Undirected,750,+,,0.757781,+
78,162,Undirected,751,+,,0.817667,+
78,215,Undirected,752,+,,0.754613,+
78,228,Undirected,753,+,,0.725422,+
78,257,Undirected,754,+,,0.776799,+
78,263,Undirected,755,+,,0.763219,+
78,284,Undirected,756,+,,0.81576,+
78,299,Undirected,757,+,,0.815405,+
78,310,Undirected,758,+,,0.770185,+
78,334,Undirected,759,+,,0.788465,+
78,358,Undirected,760,+,,0.731795,+
78,415,Undirected,761,+,,0.846345,+
78,459,Undirected,762,+,,0.722483,+
79,97,Undirected,763,+,,0.743462,+
79,104,Undirected,764,+,,0.726145,+
79,163,Undirected,765,+,,0.734666,+
79,216,Undirected,766,+,,0.756004,+
79,220,Undirected,767,+,,0.758641,+
79,327,Undirected,768,+,,0.757706,+
79,364,Undirected,769,+,,0.761456,+
79,389,Undirected,770,+,,0.770008,+
79,447,Undirected,771,+,,0.755799,+
79,467,Undirected,772,+,,0.807731,+
80,135,Undirected,773,+,,0.749078,+
80,178,Undirected,774,+,,0.750296,+
80,197,Undirected,775,+,,0.779792,+
80,202,Undirected,776,+,,0.73121,+
80,213,Undirected,777,+,,0.752062,+
80,362,Undirected,778,+,,0.801883,+
80,397,Undirected,779,+,,0.777896,+
81,137,Undirected,780,+,,0.758553,+
81,168,Undirected,781,+,,0.726238,+
81,223,Undirected,782,+,,0.772201,+
81,308,Undirected,783,+,,0.740654,+
81,318,Undirected,784,+,,0.787346,+
81,359,Undirected,785,+,,0.751868,+
81,418,Undirected,786,+,,0.793092,+
82,180,Undirected,787,+,,0.742333,+
83,102,Undirected,788,+,,0.825428,+
83,137,Undirected,789,+,,0.786799,+
83,151,Undirected,790,+,,0.760286,+
83,237,Undirected,791,+,,0.841295,+
83,251,Undirected,792,+,,0.773551,+
83,255,Undirected,793,+,,0.843458,+
83,329,Undirected,794,+,,0.923423,+
83,368,Undirected,795,+,,0.740158,+
83,387,Undirected,796,+,,0.847844,+
84,119,Undirected,797,+,,0.804398,+
84,204,Undirected,798,+,,0.744604,+
84,417,Undirected,799,+,,0.819798,+
85,115,Undirected,800,+,,0.723949,+
85,172,Undirected,801,+,,0.724164,+
87,152,Undirected,802,+,,0.720438,+
87,189,Undirected,803,+,,0.880907,+
87,196,Undirected,804,+,,0.898512,+
87,240,Undirected,805,+,,0.898187,+
87,251,Undirected,806,+,,0.824134,+
87,280,Undirected,807,+,,0.824147,+
87,308,Undirected,808,+,,0.763099,+
87,319,Undirected,809,+,,0.800136,+
87,335,Undirected,810,+,,0.747939,+
87,428,Undirected,811,+,,0.864237,+
88,184,Undirected,812,+,,0.80108,+
89,166,Undirected,813,+,,0.75837,+
90,141,Undirected,814,+,,0.769723,+
91,396,Undirected,815,+,,0.739022,+
92,107,Undirected,816,+,,0.794422,+
92,138,Undirected,817,+,,0.771493,+
92,139,Undirected,818,+,,0.807157,+
92,149,Undirected,819,+,,0.841969,+
92,167,Undirected,820,+,,0.770839,+
92,211,Undirected,821,+,,0.761261,+
92,244,Undirected,822,+,,0.750563,+
92,266,Undirected,823,+,,0.758898,+
92,299,Undirected,824,+,,0.740609,+
92,310,Undirected,825,+,,0.780227,+
92,400,Undirected,826,+,,0.81757,+
92,415,Undirected,827,+,,0.764812,+
94,103,Undirected,828,+,,0.762979,+
94,155,Undirected,829,+,,0.751172,+
94,200,Undirected,830,+,,0.769906,+
94,219,Undirected,831,+,,0.776367,+
94,243,Undirected,832,+,,0.744872,+
94,265,Undirected,833,+,,0.76733,+
94,281,Undirected,834,+,,0.748802,+
94,289,Undirected,835,+,,0.794805,+
94,318,Undirected,836,+,,0.797626,+
94,321,Undirected,837,+,,0.756144,+
94,330,Undirected,838,+,,0.828499,+
94,372,Undirected,839,+,,0.796779,+
94,404,Undirected,840,+,,0.744373,+
94,418,Undirected,841,+,,0.739656,+
94,437,Undirected,842,+,,0.763525,+
94,461,Undirected,843,+,,0.81246,+
96,97,Undirected,844,+,,0.84094,+
96,118,Undirected,845,+,,0.828133,+
96,148,Undirected,846,+,,0.734293,+
96,164,Undirected,847,-,,0.762214,-
96,185,Undirected,848,+,,0.751636,+
96,216,Undirected,849,+,,0.754001,+
96,220,Undirected,850,+,,0.75716,+
96,257,Undirected,851,-,,0.739969,-
96,264,Undirected,852,+,,0.791473,+
96,324,Undirected,853,+,,0.837083,+
96,327,Undirected,854,+,,0.777939,+
96,345,Undirected,855,+,,0.768302,+
96,364,Undirected,856,+,,0.789257,+
96,429,Undirected,857,+,,0.782145,+
96,447,Undirected,858,+,,0.807748,+
96,467,Undirected,859,+,,0.725622,+
96,471,Undirected,860,+,,0.720791,+
96,472,Undirected,861,-,,0.783939,-
97,104,Undirected,862,+,,0.79818,+
97,118,Undirected,863,+,,0.859803,+
97,148,Undirected,864,+,,0.753584,+
97,163,Undirected,865,+,,0.757094,+
97,164,Undirected,866,-,,0.823202,-
97,185,Undirected,867,+,,0.795566,+
97,216,Undirected,868,+,,0.796106,+
97,218,Undirected,869,+,,0.754485,+
97,220,Undirected,870,+,,0.894596,+
97,239,Undirected,871,+,,0.746698,+
97,245,Undirected,872,+,,0.735369,+
97,257,Undirected,873,-,,0.807444,-
97,264,Undirected,874,+,,0.854194,+
97,276,Undirected,875,+,,0.73634,+
97,284,Undirected,876,-,,0.748565,-
97,324,Undirected,877,+,,0.899085,+
97,327,Undirected,878,+,,0.81757,+
97,345,Undirected,879,+,,0.836145,+
97,364,Undirected,880,+,,0.802503,+
97,371,Undirected,881,-,,0.721722,-
97,389,Undirected,882,+,,0.76036,+
97,429,Undirected,883,+,,0.846736,+
97,447,Undirected,884,+,,0.854289,+
97,450,Undirected,885,-,,0.745742,-
97,467,Undirected,886,+,,0.736674,+
97,471,Undirected,887,+,,0.805266,+
97,472,Undirected,888,-,,0.812575,-
98,108,Undirected,889,+,,0.818894,+
98,210,Undirected,890,+,,0.733682,+
98,235,Undirected,891,+,,0.827591,+
98,425,Undirected,892,+,,0.780645,+
99,149,Undirected,893,+,,0.722537,+
99,415,Undirected,894,+,,0.723673,+
100,205,Undirected,895,+,,0.743949,+
101,347,Undirected,896,+,,0.730933,+
102,255,Undirected,897,+,,0.777641,+
103,155,Undirected,898,+,,0.792186,+
103,163,Undirected,899,+,,0.753127,+
103,168,Undirected,900,+,,0.765139,+
103,200,Undirected,901,+,,0.803682,+
103,232,Undirected,902,+,,0.748604,+
103,243,Undirected,903,+,,0.801736,+
103,265,Undirected,904,+,,0.813779,+
103,268,Undirected,905,+,,0.776827,+
103,271,Undirected,906,+,,0.751739,+
103,276,Undirected,907,+,,0.736576,+
103,281,Undirected,908,+,,0.726112,+
103,289,Undirected,909,+,,0.730128,+
103,297,Undirected,910,+,,0.722733,+
103,321,Undirected,911,+,,0.746001,+
103,330,Undirected,912,+,,0.754606,+
103,351,Undirected,913,+,,0.728568,+
103,381,Undirected,914,+,,0.818824,+
103,389,Undirected,915,+,,0.738805,+
103,404,Undirected,916,+,,0.862806,+
103,437,Undirected,917,+,,0.760963,+
103,461,Undirected,918,+,,0.737763,+
104,220,Undirected,919,+,,0.828035,+
104,264,Undirected,920,+,,0.73278,+
104,324,Undirected,921,+,,0.731044,+
104,345,Undirected,922,+,,0.754689,+
104,429,Undirected,923,+,,0.733268,+
104,447,Undirected,924,+,,0.787494,+
105,279,Undirected,925,+,,0.834682,+
106,129,Undirected,926,+,,0.72562,+
106,209,Undirected,927,+,,0.766437,+
107,149,Undirected,928,+,,0.83659,+
107,167,Undirected,929,+,,0.788569,+
107,211,Undirected,930,+,,0.758793,+
107,299,Undirected,931,+,,0.763153,+
107,310,Undirected,932,+,,0.77274,+
107,415,Undirected,933,+,,0.749578,+
108,210,Undirected,934,+,,0.78104,+
108,235,Undirected,935,+,,0.772326,+
108,425,Undirected,936,+,,0.737518,+
109,275,Undirected,937,+,,0.723776,+
109,396,Undirected,938,+,,0.789193,+
110,214,Undirected,939,+,,0.743216,+
110,396,Undirected,940,+,,0.749402,+
111,279,Undirected,941,+,,0.739007,+
112,449,Undirected,942,+,,0.736099,+
113,258,Undirected,943,+,,0.725792,+
113,414,Undirected,944,+,,0.777576,+
114,155,Undirected,945,+,,0.789255,+
114,159,Undirected,946,+,,0.763353,+
114,163,Undirected,947,+,,0.74728,+
114,183,Undirected,948,+,,0.733421,+
114,224,Undirected,949,+,,0.737953,+
114,239,Undirected,950,+,,0.737123,+
114,243,Undirected,951,+,,0.846829,+
114,265,Undirected,952,+,,0.803962,+
114,268,Undirected,953,+,,0.817124,+
114,271,Undirected,954,+,,0.815177,+
114,276,Undirected,955,+,,0.731998,+
114,289,Undirected,956,+,,0.821499,+
114,297,Undirected,957,+,,0.798605,+
114,318,Undirected,958,+,,0.79263,+
114,354,Undirected,959,+,,0.759341,+
114,381,Undirected,960,+,,0.745472,+
114,404,Undirected,961,+,,0.803345,+
114,418,Undirected,962,+,,0.758859,+
114,439,Undirected,963,+,,0.750766,+
116,202,Undirected,964,+,,0.727175,+
116,419,Undirected,965,+,,0.759261,+
117,233,Undirected,966,+,,0.752139,+
117,306,Undirected,967,+,,0.765757,+
118,120,Undirected,968,+,,0.796595,+
118,164,Undirected,969,-,,0.784268,-
118,185,Undirected,970,+,,0.743554,+
118,218,Undirected,971,+,,0.766028,+
118,220,Undirected,972,+,,0.722523,+
118,242,Undirected,973,+,,0.782935,+
118,257,Undirected,974,-,,0.729088,-
118,324,Undirected,975,+,,0.856837,+
118,345,Undirected,976,+,,0.765903,+
118,371,Undirected,977,-,,0.746687,-
118,426,Undirected,978,+,,0.75636,+
118,429,Undirected,979,+,,0.747007,+
118,447,Undirected,980,+,,0.744626,+
118,472,Undirected,981,-,,0.761646,-
119,417,Undirected,982,+,,0.822344,+
120,132,Undirected,983,+,,0.754632,+
120,171,Undirected,984,+,,0.788964,+
120,188,Undirected,985,+,,0.738773,+
120,203,Undirected,986,+,,0.777885,+
120,242,Undirected,987,+,,0.810854,+
120,324,Undirected,988,+,,0.804194,+
120,346,Undirected,989,+,,0.740288,+
120,426,Undirected,990,+,,0.741632,+
121,395,Undirected,991,+,,0.804259,+
121,470,Undirected,992,+,,0.756032,+
122,135,Undirected,993,+,,0.826402,+
122,140,Undirected,994,+,,0.820942,+
122,146,Undirected,995,+,,0.731986,+
122,154,Undirected,996,+,,0.879768,+
122,173,Undirected,997,+,,0.73739,+
122,181,Undirected,998,+,,0.842702,+
122,197,Undirected,999,+,,0.791584,+
122,208,Undirected,1000,+,,0.837175,+
122,213,Undirected,1001,+,,0.811682,+
122,234,Undirected,1002,+,,0.731473,+
122,295,Undirected,1003,+,,0.750465,+
122,317,Undirected,1004,+,,0.78836,+
122,325,Undirected,1005,+,,0.727939,+
122,338,Undirected,1006,+,,0.764019,+
122,357,Undirected,1007,+,,0.824167,+
122,369,Undirected,1008,+,,0.737091,+
122,377,Undirected,1009,+,,0.74223,+
122,397,Undirected,1010,+,,0.775439,+
122,405,Undirected,1011,+,,0.746514,+
122,407,Undirected,1012,+,,0.720601,+
122,421,Undirected,1013,+,,0.88173,+
122,435,Undirected,1014,+,,0.774665,+
122,438,Undirected,1015,+,,0.74228,+
122,451,Undirected,1016,+,,0.733329,+
122,457,Undirected,1017,+,,0.8294,+
122,473,Undirected,1018,+,,0.729846,+
123,198,Undirected,1019,+,,0.786769,+
123,355,Undirected,1020,+,,0.765016,+
124,177,Undirected,1021,+,,0.742013,+
124,194,Undirected,1022,+,,0.728272,+
124,446,Undirected,1023,+,,0.790976,+
125,230,Undirected,1024,+,,0.757224,+
125,236,Undirected,1025,+,,0.736524,+
125,241,Undirected,1026,+,,0.894402,+
125,333,Undirected,1027,+,,0.829325,+
125,392,Undirected,1028,+,,0.760173,+
125,450,Undirected,1029,-,,0.721192,-
126,287,Undirected,1030,+,,0.753635,+
127,223,Undirected,1031,+,,0.795147,+
127,237,Undirected,1032,+,,0.726575,+
127,321,Undirected,1033,+,,0.721089,+
127,368,Undirected,1034,+,,0.810835,+
127,386,Undirected,1035,+,,0.791328,+
127,404,Undirected,1036,+,,0.748228,+
127,418,Undirected,1037,+,,0.739519,+
127,436,Undirected,1038,+,,0.742873,+
128,324,Undirected,1039,+,,0.733402,+
128,467,Undirected,1040,+,,0.734094,+
129,209,Undirected,1041,+,,0.751085,+
129,331,Undirected,1042,+,,0.755536,+
130,236,Undirected,1043,+,,0.793833,+
130,241,Undirected,1044,+,,0.769762,+
130,333,Undirected,1045,+,,0.770294,+
131,270,Undirected,1046,+,,0.821529,+
132,186,Undirected,1047,+,,0.729123,+
132,242,Undirected,1048,+,,0.757027,+
133,169,Undirected,1049,+,,0.869814,+
133,249,Undirected,1050,+,,0.853084,+
133,292,Undirected,1051,+,,0.777043,+
133,380,Undirected,1052,+,,0.99988,+
133,424,Undirected,1053,+,,0.870126,+
134,164,Undirected,1054,+,,0.720536,+
134,165,Undirected,1055,+,,0.730182,+
134,201,Undirected,1056,+,,0.809869,+
134,217,Undirected,1057,+,,0.737635,+
134,234,Undirected,1058,+,,0.737216,+
134,247,Undirected,1059,+,,0.892563,+
134,267,Undirected,1060,+,,0.752674,+
134,356,Undirected,1061,+,,0.831511,+
134,361,Undirected,1062,+,,0.740517,+
134,370,Undirected,1063,+,,0.732222,+
134,371,Undirected,1064,+,,0.802974,+
134,383,Undirected,1065,+,,0.906119,+
134,405,Undirected,1066,+,,0.750909,+
134,416,Undirected,1067,+,,0.754143,+
134,431,Undirected,1068,+,,0.73206,+
134,472,Undirected,1069,+,,0.723916,+
135,140,Undirected,1070,+,,0.790928,+
135,146,Undirected,1071,+,,0.769145,+
135,154,Undirected,1072,+,,0.770365,+
135,173,Undirected,1073,+,,0.784161,+
135,177,Undirected,1074,+,,0.723639,+
135,178,Undirected,1075,+,,0.762938,+
135,181,Undirected,1076,+,,0.854237,+
135,187,Undirected,1077,+,,0.791553,+
135,194,Undirected,1078,+,,0.763396,+
135,197,Undirected,1079,+,,0.849849,+
135,208,Undirected,1080,+,,0.746982,+
135,213,Undirected,1081,+,,0.930835,+
135,217,Undirected,1082,+,,0.752747,+
135,234,Undirected,1083,+,,0.79693,+
135,259,Undirected,1084,+,,0.722319,+
135,293,Undirected,1085,+,,0.754379,+
135,295,Undirected,1086,+,,0.751735,+
135,317,Undirected,1087,+,,0.726296,+
135,338,Undirected,1088,+,,0.808155,+
135,357,Undirected,1089,+,,0.78806,+
135,361,Undirected,1090,+,,0.733591,+
135,362,Undirected,1091,+,,0.722529,+
135,377,Undirected,1092,+,,0.791809,+
135,397,Undirected,1093,+,,0.849744,+
135,405,Undirected,1094,+,,0.746313,+
135,421,Undirected,1095,+,,0.799595,+
135,435,Undirected,1096,+,,0.841838,+
135,457,Undirected,1097,+,,0.788229,+
135,473,Undirected,1098,+,,0.799086,+
136,306,Undirected,1099,+,,0.740076,+
137,151,Undirected,1100,+,,0.863521,+
137,152,Undirected,1101,+,,0.726631,+
137,168,Undirected,1102,+,,0.728143,+
137,219,Undirected,1103,+,,0.857791,+
137,223,Undirected,1104,+,,0.821254,+
137,237,Undirected,1105,+,,0.850975,+
137,243,Undirected,1106,+,,0.750308,+
137,251,Undirected,1107,+,,0.730284,+
137,256,Undirected,1108,+,,0.764975,+
137,262,Undirected,1109,+,,0.722463,+
137,280,Undirected,1110,+,,0.745923,+
137,289,Undirected,1111,+,,0.763798,+
137,308,Undirected,1112,+,,0.807082,+
137,318,Undirected,1113,+,,0.771444,+
137,329,Undirected,1114,+,,0.73329,+
137,330,Undirected,1115,+,,0.728001,+
137,335,Undirected,1116,+,,0.780348,+
137,349,Undirected,1117,+,,0.751555,+
137,359,Undirected,1118,+,,0.809592,+
137,368,Undirected,1119,+,,0.925346,+
137,386,Undirected,1120,+,,0.815444,+
137,387,Undirected,1121,+,,0.852014,+
137,404,Undirected,1122,+,,0.783268,+
137,418,Undirected,1123,+,,0.84531,+
137,437,Undirected,1124,+,,0.765731,+
137,443,Undirected,1125,+,,0.790138,+
137,461,Undirected,1126,+,,0.736792,+
138,139,Undirected,1127,+,,0.720991,+
138,149,Undirected,1128,+,,0.777942,+
138,167,Undirected,1129,+,,0.720236,+
138,266,Undirected,1130,+,,0.723285,+
138,284,Undirected,1131,+,,0.752986,+
138,299,Undirected,1132,+,,0.763346,+
138,310,Undirected,1133,+,,0.793642,+
138,334,Undirected,1134,+,,0.798003,+
138,358,Undirected,1135,+,,0.728658,+
138,415,Undirected,1136,+,,0.804679,+
139,149,Undirected,1137,+,,0.752412,+
139,167,Undirected,1138,+,,0.731705,+
139,266,Undirected,1139,+,,0.737062,+
139,299,Undirected,1140,+,,0.724161,+
139,310,Undirected,1141,+,,0.727485,+
139,400,Undirected,1142,+,,0.736672,+
140,141,Undirected,1143,+,,0.729526,+
140,146,Undirected,1144,+,,0.862971,+
140,154,Undirected,1145,+,,0.765123,+
140,165,Undirected,1146,+,,0.759131,+
140,172,Undirected,1147,+,,0.739953,+
140,181,Undirected,1148,+,,0.817001,+
140,194,Undirected,1149,+,,0.759818,+
140,197,Undirected,1150,+,,0.781853,+
140,208,Undirected,1151,+,,0.859643,+
140,213,Undirected,1152,+,,0.81065,+
140,217,Undirected,1153,+,,0.806913,+
140,221,Undirected,1154,+,,0.741253,+
140,222,Undirected,1155,+,,0.722791,+
140,234,Undirected,1156,+,,0.772345,+
140,272,Undirected,1157,+,,0.756203,+
140,290,Undirected,1158,+,,0.720964,+
140,293,Undirected,1159,+,,0.759948,+
140,295,Undirected,1160,+,,0.901997,+
140,298,Undirected,1161,+,,0.727971,+
140,316,Undirected,1162,+,,0.750772,+
140,332,Undirected,1163,+,,0.784331,+
140,338,Undirected,1164,+,,0.841837,+
140,357,Undirected,1165,+,,0.813041,+
140,361,Undirected,1166,+,,0.842554,+
140,369,Undirected,1167,+,,0.824736,+
140,370,Undirected,1168,+,,0.815157,+
140,371,Undirected,1169,+,,0.768654,+
140,378,Undirected,1170,+,,0.776854,+
140,390,Undirected,1171,+,,0.856827,+
140,403,Undirected,1172,+,,0.762481,+
140,405,Undirected,1173,+,,0.861494,+
